时间,透水率,设备编号,月份,季节
2024-05-17 08:00:08,61.5287110636677,A1,5,春
2024-05-17 09:00:08,83.5598281979261,A1,5,春
2024-05-17 10:00:08,84.5481921866858,A1,5,春
2024-05-17 11:00:08,84.8225685129753,A1,5,春
2024-05-17 12:00:08,84.7447945120362,A1,5,春
2024-05-17 13:00:08,84.0910622548914,A1,5,春
2024-05-17 14:00:08,82.5267148294919,A1,5,春
2024-05-17 15:00:08,83.9789071898112,A1,5,春
2024-05-17 16:00:08,84.2968987807491,A1,5,春
2024-05-17 17:00:08,83.7045182653345,A1,5,春
2024-05-17 18:00:08,83.2355986378465,A1,5,春
2024-05-17 19:00:08,83.176928272462,A1,5,春
2024-05-17 20:00:08,83.8879770402082,A1,5,春
2024-05-17 21:00:08,81.9542295742993,A1,5,春
2024-05-17 22:00:08,83.6404309857558,A1,5,春
2024-05-17 23:00:08,82.692683585576,A1,5,春
2024-05-19 00:00:01,106.357591497657,A1,5,春
2024-05-19 01:00:08,105.778220978378,A1,5,春
2024-05-19 17:00:08,105.639414329824,A1,5,春
2024-05-19 18:00:08,105.617518400501,A1,5,春
2024-05-19 19:00:08,105.452219808319,A1,5,春
2024-05-19 20:00:08,105.341388475127,A1,5,春
2024-05-19 21:00:08,106.153368719836,A1,5,春
2024-05-19 22:00:08,105.368046251653,A1,5,春
2024-05-19 23:00:08,105.37503579889,A1,5,春
2024-05-20 00:00:00,105.544363928726,A1,5,春
2024-05-20 01:00:08,104.76929699764,A1,5,春
2024-05-20 02:00:08,104.944816696214,A1,5,春
2024-05-20 03:00:08,105.668445724126,A1,5,春
2024-05-20 04:00:08,105.884632575836,A1,5,春
2024-05-20 05:00:08,105.389703413308,A1,5,春
2024-05-20 06:00:08,105.352999213125,A1,5,春
2024-05-20 08:00:08,105.354887562814,A1,5,春
2024-05-20 09:00:08,104.717755468256,A1,5,春
2024-05-20 10:00:08,105.525321092771,A1,5,春
2024-05-20 11:00:08,105.929993846555,A1,5,春
2024-05-20 12:00:08,106.003736186231,A1,5,春
2024-05-20 13:00:08,105.486085217334,A1,5,春
2024-05-20 14:00:08,105.627523152624,A1,5,春
2024-05-20 15:00:08,104.580338273234,A1,5,春
2024-05-20 16:00:08,105.842561362724,A1,5,春
2024-05-20 17:00:08,105.380035850267,A1,5,春
2024-05-20 18:00:08,105.355790958721,A1,5,春
2024-05-20 19:00:08,106.343609161655,A1,5,春
2024-05-20 20:00:08,105.475985452549,A1,5,春
2024-05-20 21:00:08,105.599559722431,A1,5,春
2024-05-20 22:00:08,105.737029857187,A1,5,春
2024-05-20 23:00:08,105.023913413502,A1,5,春
2024-05-21 00:00:01,105.611223074665,A1,5,春
2024-05-21 01:00:08,106.004017174066,A1,5,春
2024-05-21 02:00:08,105.030039969468,A1,5,春
2024-05-21 03:00:08,104.254143123115,A1,5,春
2024-05-21 04:00:08,105.679213532621,A1,5,春
2024-05-21 05:00:08,105.1871242105,A1,5,春
2024-05-21 06:00:08,104.72343567493,A1,5,春
2024-05-21 07:00:08,105.073695449066,A1,5,春
2024-05-21 08:00:08,105.671394714157,A1,5,春
2024-05-21 09:00:08,104.120160673555,A1,5,春
2024-05-21 10:00:08,105.024178870525,A1,5,春
2024-05-21 11:00:08,104.124670863154,A1,5,春
2024-05-21 12:00:08,104.266703528174,A1,5,春
2024-05-21 13:00:08,104.188567214402,A1,5,春
2024-05-21 14:00:08,104.313192419077,A1,5,春
2024-05-21 15:00:08,105.56061093636,A1,5,春
2024-05-21 16:00:08,105.436230790071,A1,5,春
2024-05-21 17:00:08,104.384676666439,A1,5,春
2024-05-21 18:00:08,104.331145973855,A1,5,春
2024-05-21 19:00:08,104.076795239496,A1,5,春
2024-05-21 20:00:08,105.056393001797,A1,5,春
2024-05-21 21:00:08,105.431642612135,A1,5,春
2024-05-21 22:00:08,104.805142744205,A1,5,春
2024-05-21 23:00:08,105.560006641488,A1,5,春
2024-05-22 00:00:02,101.945657954818,A1,5,春
2024-05-22 01:00:08,105.299827858549,A1,5,春
2024-05-22 02:00:08,104.505815249011,A1,5,春
2024-05-22 03:00:08,105.239583985947,A1,5,春
2024-05-22 04:00:08,104.5763777421,A1,5,春
2024-05-22 10:00:08,104.628828113128,A1,5,春
2024-05-22 11:00:08,105.022157992226,A1,5,春
2024-05-22 12:00:08,104.685375451422,A1,5,春
2024-05-22 13:00:08,103.810325081896,A1,5,春
2024-05-22 14:00:08,103.973916387167,A1,5,春
2024-05-22 15:00:08,104.067624076637,A1,5,春
2024-05-22 16:00:08,103.397816616913,A1,5,春
2024-05-22 17:00:08,102.166283492107,A1,5,春
2024-05-22 18:00:08,106.408172567291,A1,5,春
2024-05-22 19:00:08,104.159841445916,A1,5,春
2024-05-22 20:00:08,105.647302902323,A1,5,春
2024-05-22 21:00:08,104.546144923329,A1,5,春
2024-05-22 22:00:08,104.520956503316,A1,5,春
2024-05-22 23:00:08,104.70396092461,A1,5,春
2024-05-23 00:00:01,104.088314753291,A1,5,春
2024-05-23 01:00:08,103.130490151608,A1,5,春
2024-05-23 02:00:08,105.661571375628,A1,5,春
2024-05-23 03:00:08,104.614723953771,A1,5,春
2024-05-23 04:00:08,102.272240917132,A1,5,春
2024-05-23 05:00:08,104.450922194549,A1,5,春
2024-05-23 15:00:08,103.718639788172,A1,5,春
2024-05-23 18:00:08,103.501056487603,A1,5,春
2024-05-23 19:00:08,105.119422315146,A1,5,春
2024-05-23 20:00:08,103.120195731576,A1,5,春
2024-05-23 21:00:08,102.911309052672,A1,5,春
2024-05-23 22:00:08,104.123966597327,A1,5,春
2024-05-23 23:00:08,105.569594842638,A1,5,春
2024-05-24 00:00:02,102.820001437635,A1,5,春
2024-05-24 01:00:08,103.715917118633,A1,5,春
2024-05-24 02:00:08,102.528402882213,A1,5,春
2024-05-24 03:00:08,104.750227505716,A1,5,春
2024-05-24 04:00:08,104.156507802825,A1,5,春
2024-05-24 05:00:08,103.490656753761,A1,5,春
2024-05-24 06:00:08,106.968822838534,A1,5,春
2024-05-24 07:00:08,105.438684102477,A1,5,春
2024-05-24 08:00:08,105.150823269468,A1,5,春
2024-05-24 10:00:08,103.102806318727,A1,5,春
2024-05-24 11:00:08,105.649007696792,A1,5,春
2024-05-24 12:00:08,105.262304392499,A1,5,春
2024-05-24 13:00:08,104.503790226782,A1,5,春
2024-05-24 14:00:08,103.095343125465,A1,5,春
2024-05-24 15:00:08,103.966748246511,A1,5,春
2024-05-24 16:00:08,103.322869387837,A1,5,春
2024-05-24 17:00:08,103.848117046444,A1,5,春
2024-05-24 18:00:08,102.880317294348,A1,5,春
2024-05-24 19:00:08,106.127944385543,A1,5,春
2024-05-24 20:00:08,104.911322208584,A1,5,春
2024-05-24 21:00:08,103.873898724837,A1,5,春
2024-05-24 22:00:08,105.820522556197,A1,5,春
2024-05-24 23:00:08,101.218641165091,A1,5,春
2024-05-25 00:00:01,103.763434671352,A1,5,春
2024-05-25 01:00:08,101.515763193042,A1,5,春
2024-05-25 02:00:08,102.499359454527,A1,5,春
2024-05-25 03:00:08,104.463203421473,A1,5,春
2024-05-25 04:00:08,103.110799478297,A1,5,春
2024-05-25 05:00:08,105.586047173901,A1,5,春
2024-05-25 06:00:08,103.808163543028,A1,5,春
2024-05-25 07:00:08,103.737193358664,A1,5,春
2024-05-25 08:00:08,103.252867770934,A1,5,春
2024-05-25 09:00:08,102.197356697387,A1,5,春
2024-05-25 10:00:08,104.720006533664,A1,5,春
2024-05-25 11:00:08,103.696107707017,A1,5,春
2024-05-25 12:00:08,106.325582428237,A1,5,春
2024-05-25 13:00:08,101.797576542308,A1,5,春
2024-05-25 14:00:08,103.488480657856,A1,5,春
2024-05-25 15:00:08,104.776205279438,A1,5,春
2024-05-25 16:00:08,103.546167119645,A1,5,春
2024-05-25 17:00:08,103.35865152152,A1,5,春
2024-05-25 18:00:08,105.736508286195,A1,5,春
2024-05-25 19:00:08,104.023289509346,A1,5,春
2024-05-25 20:00:08,105.660161130421,A1,5,春
2024-05-25 21:00:08,104.202674875321,A1,5,春
2024-05-25 22:00:08,102.482657618827,A1,5,春
2024-05-25 23:00:08,105.429862873955,A1,5,春
2024-05-26 00:00:00,104.016486242443,A1,5,春
2024-05-26 00:00:01,103.982540398686,A1,5,春
2024-05-26 01:00:08,103.423251095883,A1,5,春
2024-05-26 02:00:08,102.209299595184,A1,5,春
2024-05-26 03:00:08,101.764583213471,A1,5,春
2024-05-26 04:00:08,102.938703452161,A1,5,春
2024-05-26 05:00:08,101.333712102198,A1,5,春
2024-05-26 06:00:08,103.613158871522,A1,5,春
2024-05-26 07:00:08,102.813256997831,A1,5,春
2024-05-26 09:00:08,103.54879873698,A1,5,春
2024-05-26 10:00:08,104.985003264767,A1,5,春
2024-05-26 11:00:08,101.85928282189,A1,5,春
2024-05-26 12:00:08,103.583420188992,A1,5,春
2024-05-26 13:00:08,105.185732221114,A1,5,春
2024-05-26 14:00:08,104.367463679165,A1,5,春
2024-05-26 15:00:08,103.569147479312,A1,5,春
2024-05-26 16:00:08,103.225362495216,A1,5,春
2024-05-26 17:00:08,104.367843138704,A1,5,春
2024-05-26 18:00:08,104.228193769424,A1,5,春
2024-05-26 19:00:08,103.297157533841,A1,5,春
2024-05-26 20:00:08,102.306031058071,A1,5,春
2024-05-26 21:00:08,106.446465153926,A1,5,春
2024-05-26 22:00:08,104.260125642939,A1,5,春
2024-05-26 23:00:08,103.17086842068,A1,5,春
2024-05-27 00:00:02,103.415381917494,A1,5,春
2024-05-27 01:00:08,103.234391298997,A1,5,春
2024-05-27 02:00:08,101.831747739191,A1,5,春
2024-05-27 03:00:08,104.316701945924,A1,5,春
2024-05-27 04:00:08,102.104941137094,A1,5,春
2024-05-27 05:00:08,103.064929614468,A1,5,春
2024-05-27 06:00:08,103.871253838959,A1,5,春
2024-05-27 07:00:08,104.216775924031,A1,5,春
2024-05-27 09:00:08,104.185673598393,A1,5,春
2024-05-27 19:00:07,104.896179137801,A1,5,春
2024-05-27 20:00:07,103.706531507711,A1,5,春
2024-05-27 22:00:07,102.80961402564,A1,5,春
2024-05-27 23:00:07,103.400919247649,A1,5,春
2024-05-28 00:00:00,103.929129469771,A1,5,春
2024-05-28 01:00:07,102.983258795955,A1,5,春
2024-05-28 02:00:07,103.553399904304,A1,5,春
2024-05-28 03:00:07,103.637615107043,A1,5,春
2024-05-28 04:00:07,102.435351340208,A1,5,春
2024-05-28 06:00:07,105.483247628282,A1,5,春
2024-05-28 07:00:07,104.395905200665,A1,5,春
2024-05-28 10:00:07,102.533197663343,A1,5,春
2024-05-28 11:00:07,102.381079281716,A1,5,春
2024-05-28 12:00:07,103.879560502655,A1,5,春
2024-05-28 13:00:07,101.840943161055,A1,5,春
2024-05-28 15:00:07,104.429910362288,A1,5,春
2024-05-28 16:00:07,102.639257888042,A1,5,春
2024-05-28 17:00:07,101.847661487651,A1,5,春
2024-05-28 18:00:07,104.762647933104,A1,5,春
2024-05-28 19:00:07,103.270710102579,A1,5,春
2024-05-28 20:00:07,102.407596468921,A1,5,春
2024-05-28 21:00:07,102.888310668504,A1,5,春
2024-05-28 22:00:07,103.149610454005,A1,5,春
2024-05-28 23:00:07,103.965059380255,A1,5,春
2024-05-29 00:00:01,102.880109775414,A1,5,春
2024-05-29 01:00:07,102.703153037351,A1,5,春
2024-05-29 02:00:07,103.684715240954,A1,5,春
2024-05-29 03:00:07,103.629745835365,A1,5,春
2024-05-29 04:00:07,103.279066869451,A1,5,春
2024-05-29 05:00:07,102.96910688695,A1,5,春
2024-05-29 06:00:07,104.309273838418,A1,5,春
2024-05-29 07:00:07,102.530896297656,A1,5,春
2024-05-29 08:00:07,104.279254141481,A1,5,春
2024-05-29 10:00:07,103.346473800698,A1,5,春
2024-05-29 11:00:05,104.132522645716,A1,5,春
2024-05-29 12:00:05,103.009167462337,A1,5,春
2024-05-29 13:00:05,102.80472921195,A1,5,春
2024-05-29 14:00:05,102.751626898006,A1,5,春
2024-05-29 15:00:05,104.02841858783,A1,5,春
2024-05-29 16:00:05,102.579541045985,A1,5,春
2024-05-29 17:00:05,104.230036261174,A1,5,春
2024-05-29 18:00:05,103.077733859389,A1,5,春
2024-05-29 19:00:05,102.86868139762,A1,5,春
2024-05-29 20:00:05,103.386489306446,A1,5,春
2024-05-29 21:00:05,101.993871672827,A1,5,春
2024-05-29 22:00:05,104.130339662235,A1,5,春
2024-05-29 23:00:05,104.224840691935,A1,5,春
2024-05-30 00:00:01,101.536073479837,A1,5,春
2024-05-30 01:00:05,102.823143332006,A1,5,春
2024-05-30 02:00:05,103.977879821773,A1,5,春
2024-05-30 03:00:05,102.114501690263,A1,5,春
2024-05-30 04:00:05,102.427592387964,A1,5,春
2024-05-30 05:00:05,102.956318669887,A1,5,春
2024-05-30 06:00:05,103.721829535697,A1,5,春
2024-05-30 10:00:05,103.72105937355,A1,5,春
2024-05-30 11:00:08,102.52892388413,A1,5,春
2024-05-30 12:00:08,104.19716109319,A1,5,春
2024-05-30 13:00:08,104.093055348809,A1,5,春
2024-05-30 14:00:08,102.086809993437,A1,5,春
2024-05-30 15:00:05,103.098446642794,A1,5,春
2024-05-30 16:00:05,103.381027607775,A1,5,春
2024-05-30 17:00:05,102.36046700523,A1,5,春
2024-05-30 18:00:05,104.096066944935,A1,5,春
2024-05-30 19:00:05,102.258743715354,A1,5,春
2024-05-30 20:00:05,103.441544764331,A1,5,春
2024-05-30 21:00:05,103.123675801596,A1,5,春
2024-05-30 22:00:05,103.860876114951,A1,5,春
2024-05-30 23:00:05,103.031790718276,A1,5,春
2024-05-31 01:00:05,103.564953121552,A1,5,春
2024-05-31 02:00:05,102.677418569598,A1,5,春
2024-05-31 03:00:05,103.034550066156,A1,5,春
2024-05-31 04:00:05,104.29637511298,A1,5,春
2024-05-31 05:00:05,102.698300062836,A1,5,春
2024-05-31 06:00:05,101.020759688177,A1,5,春
2024-05-31 07:00:05,104.730972429328,A1,5,春
2024-05-31 08:00:05,101.735714539227,A1,5,春
2024-05-31 13:00:08,103.704767036235,A1,5,春
2024-06-03 10:00:07,102.729536355885,A1,6,夏
2024-06-03 11:00:07,112.020500374473,A1,6,夏
2024-06-03 12:00:07,94.0726447723898,A1,6,夏
2024-06-03 13:00:07,98.2789492919408,A1,6,夏
2024-06-03 14:00:07,101.142782099251,A1,6,夏
2024-06-03 15:00:07,97.4247198424903,A1,6,夏
2024-06-03 16:00:07,108.986832761435,A1,6,夏
2024-06-03 17:00:07,104.163481239704,A1,6,夏
2024-06-03 18:00:07,103.55527616461,A1,6,夏
2024-06-03 19:00:07,110.252359759093,A1,6,夏
2024-06-03 20:00:07,99.1453310555953,A1,6,夏
2024-06-03 21:00:07,102.627943387395,A1,6,夏
2024-06-03 22:00:07,105.639706988325,A1,6,夏
2024-06-03 23:00:07,108.710580115171,A1,6,夏
2024-06-04 00:00:00,99.3939474351884,A1,6,夏
2024-06-04 01:00:07,104.105949073643,A1,6,夏
2024-06-04 02:00:07,104.554201804898,A1,6,夏
2024-06-04 03:00:07,104.797567612993,A1,6,夏
2024-06-04 04:00:07,104.463394107872,A1,6,夏
2024-06-04 05:00:07,102.181972060977,A1,6,夏
2024-06-04 06:00:07,107.022398773359,A1,6,夏
2024-06-04 07:00:07,102.02798479885,A1,6,夏
2024-06-04 08:00:07,104.768789781287,A1,6,夏
2024-06-04 09:00:07,88.3069041062645,A1,6,夏
2024-06-04 10:00:05,112.120334840104,A1,6,夏
2024-06-04 11:00:05,102.467847116549,A1,6,夏
2024-06-04 12:00:05,95.796861174536,A1,6,夏
2024-06-04 13:00:05,99.7912845898339,A1,6,夏
2024-06-04 14:00:05,93.9070231542679,A1,6,夏
2024-06-04 16:00:05,108.339386257043,A1,6,夏
2024-06-05 02:00:05,99.3205791806324,A1,6,夏
2024-06-05 03:00:05,98.9596837747343,A1,6,夏
2024-06-05 04:00:05,106.237878559023,A1,6,夏
2024-06-05 05:00:05,103.419321149088,A1,6,夏
2024-06-05 06:00:05,111.544444732978,A1,6,夏
2024-06-05 10:00:05,102.984636875332,A1,6,夏
2024-06-05 11:00:05,106.65998304744,A1,6,夏
2024-06-05 12:00:05,95.0669995531034,A1,6,夏
2024-06-05 13:00:05,103.652368647488,A1,6,夏
2024-06-05 14:00:05,106.030005968865,A1,6,夏
2024-06-05 15:00:05,99.9456679823542,A1,6,夏
2024-06-05 16:00:05,101.599515886975,A1,6,夏
2024-06-05 17:00:05,104.80998018136,A1,6,夏
2024-06-05 18:00:05,111.121544937339,A1,6,夏
2024-06-05 19:00:05,99.651430974397,A1,6,夏
2024-06-05 20:00:05,103.000494658126,A1,6,夏
2024-06-05 21:00:05,99.8411995222374,A1,6,夏
2024-06-05 22:00:05,96.8273849305019,A1,6,夏
2024-06-05 23:00:05,109.868872016347,A1,6,夏
2024-06-06 00:00:00,105.748599571662,A1,6,夏
2024-06-06 01:00:05,101.12303168176,A1,6,夏
2024-06-06 02:00:05,106.352698912169,A1,6,夏
2024-06-06 03:00:05,100.682790174207,A1,6,夏
2024-06-06 04:00:05,107.303396356945,A1,6,夏
2024-06-06 05:00:05,94.0451938037592,A1,6,夏
2024-06-06 06:00:05,103.958013501767,A1,6,夏
2024-06-06 07:00:05,99.5036497688197,A1,6,夏
2024-06-06 08:00:05,99.6312696667971,A1,6,夏
2024-06-06 09:00:05,101.933622278174,A1,6,夏
2024-06-06 10:00:05,106.367754186656,A1,6,夏
2024-06-06 11:00:05,96.8626634064754,A1,6,夏
2024-06-06 12:00:05,97.466388466502,A1,6,夏
2024-06-06 13:00:05,103.870759275351,A1,6,夏
2024-06-06 14:00:05,104.677755222146,A1,6,夏
2024-06-06 15:00:05,96.8349462295157,A1,6,夏
2024-06-06 16:00:05,103.331130067669,A1,6,夏
2024-06-06 17:00:05,107.962959514345,A1,6,夏
2024-06-06 18:00:05,108.030205522277,A1,6,夏
2024-06-06 19:00:05,99.8396284967958,A1,6,夏
2024-06-06 20:00:05,98.7667333516292,A1,6,夏
2024-06-06 21:00:05,101.541060370613,A1,6,夏
2024-06-06 22:00:05,102.051448559929,A1,6,夏
2024-06-06 23:00:05,103.277917484225,A1,6,夏
2024-06-07 00:00:00,100.797749090309,A1,6,夏
2024-06-07 01:00:05,108.70984461725,A1,6,夏
2024-06-07 02:00:05,97.5810060584348,A1,6,夏
2024-06-07 03:00:05,99.2320316936869,A1,6,夏
2024-06-07 04:00:05,102.115463501596,A1,6,夏
2024-06-07 05:00:05,92.8726988349067,A1,6,夏
2024-06-07 08:00:05,100.800813972774,A1,6,夏
2024-06-07 09:00:05,98.4930691974731,A1,6,夏
2024-06-07 10:00:05,104.333419692405,A1,6,夏
2024-06-07 11:00:05,106.026041032269,A1,6,夏
2024-06-07 12:00:05,99.4657937297659,A1,6,夏
2024-06-07 13:00:05,104.153975678455,A1,6,夏
2024-06-07 14:00:05,109.931395695152,A1,6,夏
2024-06-07 15:00:05,104.29905198787,A1,6,夏
2024-06-07 16:00:05,101.754136057286,A1,6,夏
2024-06-07 17:00:05,99.5770750593583,A1,6,夏
2024-06-07 18:00:05,103.142612310739,A1,6,夏
2024-06-07 19:00:05,104.873229762488,A1,6,夏
2024-06-07 20:00:05,107.69801499249,A1,6,夏
2024-06-07 21:00:05,101.621939558995,A1,6,夏
2024-06-07 22:00:05,103.357392669155,A1,6,夏
2024-06-07 23:00:05,107.95259753316,A1,6,夏
2024-06-08 00:00:01,100.192574374626,A1,6,夏
2024-06-08 01:00:05,103.637284081854,A1,6,夏
2024-06-08 02:00:05,103.576150938126,A1,6,夏
2024-06-08 03:00:05,93.8841561346459,A1,6,夏
2024-06-08 04:00:05,94.6210931360657,A1,6,夏
2024-06-08 05:00:05,98.4011642119286,A1,6,夏
2024-06-08 06:00:05,95.0293011811744,A1,6,夏
2024-06-08 08:00:05,106.855763725902,A1,6,夏
2024-06-08 09:00:05,107.163315000985,A1,6,夏
2024-06-08 10:00:05,103.376908602024,A1,6,夏
2024-06-08 11:00:05,108.252983125564,A1,6,夏
2024-06-08 12:00:05,103.76503607982,A1,6,夏
2024-06-08 13:00:05,105.32286806415,A1,6,夏
2024-06-08 14:00:05,98.3288508691652,A1,6,夏
2024-06-08 15:00:05,96.5317385466219,A1,6,夏
2024-06-08 16:00:05,109.977952467415,A1,6,夏
2024-06-08 17:00:05,104.831827883902,A1,6,夏
2024-06-08 18:00:05,101.459543744287,A1,6,夏
2024-06-09 11:00:05,96.7646186225712,A1,6,夏
2024-06-09 13:00:05,101.9441685837,A1,6,夏
2024-06-09 14:00:05,103.565082400626,A1,6,夏
2024-06-09 15:00:05,86.4188010660671,A1,6,夏
2024-06-09 16:00:05,100.430057603629,A1,6,夏
2024-06-09 17:00:05,103.81436961745,A1,6,夏
2024-06-09 18:00:05,102.746443405734,A1,6,夏
2024-06-09 19:00:05,102.701175727498,A1,6,夏
2024-06-09 20:00:05,105.060855765801,A1,6,夏
2024-06-09 21:00:05,96.9529469535358,A1,6,夏
2024-06-09 22:00:05,104.47113613313,A1,6,夏
2024-06-09 23:00:05,103.755259805553,A1,6,夏
2024-06-10 00:00:02,106.861633300139,A1,6,夏
2024-06-10 01:00:05,96.2776502642925,A1,6,夏
2024-06-10 02:00:05,109.55934831364,A1,6,夏
2024-06-10 03:00:05,100.672757157429,A1,6,夏
2024-06-10 04:00:05,101.514968765233,A1,6,夏
2024-06-10 05:00:05,99.2581231023947,A1,6,夏
2024-06-10 06:00:05,94.5310687802254,A1,6,夏
2024-06-10 07:00:05,106.481904394401,A1,6,夏
2024-06-10 08:00:05,102.815356957121,A1,6,夏
2024-06-10 10:00:05,103.768243604183,A1,6,夏
2024-06-10 11:00:05,107.005960962403,A1,6,夏
2024-06-10 12:00:05,105.390410343698,A1,6,夏
2024-06-10 13:00:05,104.236846520029,A1,6,夏
2024-06-10 14:00:05,102.899179186928,A1,6,夏
2024-06-10 15:00:05,105.553493484318,A1,6,夏
2024-06-10 16:00:05,105.164692256987,A1,6,夏
2024-06-10 17:00:05,93.5551604396465,A1,6,夏
2024-06-10 18:00:05,101.245374636728,A1,6,夏
2024-06-10 19:00:05,91.5023039231695,A1,6,夏
2024-06-10 20:00:05,109.489599106287,A1,6,夏
2024-06-10 21:00:05,104.789363393252,A1,6,夏
2024-06-10 22:00:05,98.7995440924076,A1,6,夏
2024-06-10 23:00:05,97.9156833255688,A1,6,夏
2024-06-11 00:00:02,97.4990723078582,A1,6,夏
2024-06-11 01:00:05,103.885788212569,A1,6,夏
2024-06-11 02:00:05,103.939223916672,A1,6,夏
2024-06-11 03:00:05,111.177949623391,A1,6,夏
2024-06-11 04:00:05,100.316365580537,A1,6,夏
2024-06-11 09:00:05,99.7092567361031,A1,6,夏
2024-06-11 10:00:05,108.419599608754,A1,6,夏
2024-06-11 11:00:05,106.563067331035,A1,6,夏
2024-06-11 12:00:05,106.994802444474,A1,6,夏
2024-06-11 13:00:05,99.822194037769,A1,6,夏
2024-06-11 14:00:05,102.79112727843,A1,6,夏
2024-06-11 15:00:05,89.2539641075604,A1,6,夏
2024-06-11 16:00:05,106.068867166348,A1,6,夏
2024-06-11 17:00:05,101.68256532938,A1,6,夏
2024-06-11 18:00:05,98.6911951709664,A1,6,夏
2024-06-11 19:00:05,101.696599262491,A1,6,夏
2024-06-11 20:00:05,103.414612294938,A1,6,夏
2024-06-11 21:00:05,99.0252049328479,A1,6,夏
2024-06-11 22:00:05,95.9474603198856,A1,6,夏
2024-06-11 23:00:05,124.80398913881,A1,6,夏
2024-06-12 00:00:01,97.7180995130104,A1,6,夏
2024-06-12 01:00:05,99.4519983590708,A1,6,夏
2024-06-12 02:00:05,101.654564921452,A1,6,夏
2024-06-12 03:00:05,93.6556404017406,A1,6,夏
2024-06-12 04:00:05,106.087406888598,A1,6,夏
2024-06-12 05:00:05,102.61990110795,A1,6,夏
2024-06-12 06:00:05,102.909988338212,A1,6,夏
2024-06-12 07:00:05,108.917615689075,A1,6,夏
2024-06-12 08:00:05,99.8227913375931,A1,6,夏
2024-06-12 09:00:05,98.3244310466609,A1,6,夏
2024-06-12 10:00:05,107.18781026312,A1,6,夏
2024-06-12 11:00:05,102.734163048319,A1,6,夏
2024-06-12 12:00:05,96.2158904119572,A1,6,夏
2024-06-12 13:00:05,96.7365956108465,A1,6,夏
2024-06-12 14:00:05,101.847832286364,A1,6,夏
2024-06-12 15:00:05,106.915332924144,A1,6,夏
2024-06-12 16:00:05,96.9488101797944,A1,6,夏
2024-06-12 17:00:05,101.991814575394,A1,6,夏
2024-06-12 18:00:05,100.238117795964,A1,6,夏
2024-06-12 19:00:05,107.52925635519,A1,6,夏
2024-06-12 20:00:05,100.80337925594,A1,6,夏
2024-06-12 21:00:05,107.649437478562,A1,6,夏
2024-06-12 22:00:05,100.340866620896,A1,6,夏
2024-06-12 23:00:05,96.280617004022,A1,6,夏
2024-06-13 12:00:05,94.1636760705788,A1,6,夏
2024-06-13 13:00:05,96.0700186394002,A1,6,夏
2024-06-13 14:00:05,103.935149444778,A1,6,夏
2024-06-13 15:00:05,104.599091877639,A1,6,夏
2024-06-13 16:00:05,102.87988625213,A1,6,夏
2024-06-13 17:00:05,103.730498587353,A1,6,夏
2024-06-13 18:00:05,100.361829633168,A1,6,夏
2024-06-13 19:00:05,102.838448987389,A1,6,夏
2024-06-13 20:00:05,100.235893234306,A1,6,夏
2024-06-13 21:00:05,111.828380242138,A1,6,夏
2024-06-13 22:00:05,98.6623386986887,A1,6,夏
2024-06-13 23:00:05,104.654607372806,A1,6,夏
2024-06-14 00:00:02,99.4030066430728,A1,6,夏
2024-06-14 01:00:05,98.2307941801914,A1,6,夏
2024-06-14 02:00:05,102.4179705017,A1,6,夏
2024-06-14 03:00:05,101.186576183382,A1,6,夏
2024-06-14 05:00:05,105.326549940076,A1,6,夏
2024-06-14 06:00:05,104.792107662897,A1,6,夏
2024-06-14 07:00:05,102.743372323067,A1,6,夏
2024-06-14 08:00:05,107.621727535141,A1,6,夏
2024-06-14 09:00:05,103.404119257201,A1,6,夏
2024-06-14 10:00:05,101.624799887798,A1,6,夏
2024-06-14 11:00:05,97.9632712477634,A1,6,夏
2024-06-14 12:00:05,106.137960465264,A1,6,夏
2024-06-14 13:00:05,103.532427946516,A1,6,夏
2024-06-14 14:00:05,126.003901522383,A1,6,夏
2024-06-14 15:00:05,108.126566986817,A1,6,夏
